,y_yes
34108,0
10599,0
32398,0
32049,0
38761,1
13357,0
125,0
19117,0
24979,0
15137,0
32357,0
36460,0
34117,0
37891,0
31478,0
11274,1
17889,0
3577,0
38487,0
28055,0
7769,0
11230,1
11404,0
18418,0
12763,0
9889,0
6805,0
24463,0
37265,1
20315,0
9235,0
27561,0
1964,0
2062,0
36024,0
38609,0
28217,0
26344,0
16178,0
12511,0
23077,0
8610,0
35370,0
13734,1
39394,1
22044,0
10572,0
39056,0
23146,0
11491,0
23390,0
8319,0
23602,0
1432,0
10634,0
38926,0
7698,0
15310,0
20752,0
34456,0
35068,1
31292,1
19945,0
20376,0
12345,0
19575,0
22267,1
1303,0
1063,0
38478,1
23821,0
16412,0
31993,0
33809,0
36793,0
29058,0
22831,0
35041,0
28249,0
40046,1
1025,0
23299,0
2894,0
12872,0
27552,0
282,0
38718,1
40884,1
927,0
30263,0
28275,0
12147,0
38852,0
22606,0
13126,0
37165,1
36451,1
2553,0
37505,0
2353,0
932,0
14694,0
16952,0
28553,0
7163,0
7679,0
36984,0
13338,0
39415,0
24227,0
32974,0
639,0
1712,0
15964,0
27796,0
36252,0
39311,0
12920,0
22110,0
24633,0
7857,0
30133,1
8000,0
2771,0
36952,1
24750,0
5418,0
27979,0
38621,1
16230,0
1321,0
33702,0
20153,0
27571,0
34428,1
38136,1
15890,1
38065,0
30791,0
23774,0
14654,0
32200,0
11773,0
2092,0
28519,1
33747,1
36561,1
23597,0
19534,0
38498,0
13215,0
10210,0
33552,0
37668,0
31685,0
23886,0
9136,0
18588,0
32022,0
26184,0
16658,1
39034,0
24415,0
27964,0
18140,0
33084,0
24295,0
28834,0
28595,1
3461,0
40625,0
2697,1
5741,0
36471,1
19849,0
9993,0
24193,0
5889,0
23731,0
15690,0
5138,0
300,0
16148,0
33415,0
27875,0
7985,0
20189,0
8730,0
34448,0
17126,0
13434,0
7850,0
38693,1
35797,0
19879,0
32118,0
34886,0
23984,0
2763,1
32667,0
24384,0
9193,0
13084,0
12017,0
27330,0
15237,0
4290,0
11649,0
2665,0
8743,0
39965,0
31957,0
33284,0
2347,0
11377,0
34820,0
21797,0
29080,0
29712,0
23007,0
3650,0
3455,0
26248,0
6801,0
2402,0
19504,0
35405,0
20607,0
7034,0
21265,0
28540,1
25739,0
9476,0
31693,0
26043,0
13797,0
36594,0
22846,0
22262,0
1817,0
3487,0
39109,0
2487,0
8423,0
6446,0
9871,0
11791,0
17512,0
23011,0
13859,0
23922,0
21260,0
20649,0
38594,1
5855,0
32122,0
15339,0
863,0
18599,0
32798,0
28456,1
31952,0
1779,0
6542,0
13427,0
11252,0
15742,0
40942,1
39094,0
16482,0
18771,0
27014,0
800,0
36203,0
32604,0
26929,0
31797,0
18986,1
36760,1
16682,0
40524,0
22234,1
37406,1
22738,0
11553,0
14734,0
29415,0
12646,0
21376,0
40174,0
8603,1
25636,1
20069,0
20219,0
27816,1
31293,0
23956,0
16912,0
31076,0
5147,0
23893,0
3776,0
18258,0
16709,0
19439,1
23364,0
7618,0
30540,0
27962,1
36284,0
30171,0
8206,0
35565,0
33405,0
31363,0
40298,1
29327,0
9323,0
28820,0
40961,0
743,0
3944,0
12443,0
14302,0
12360,0
30863,0
26305,0
16733,0
2442,0
18096,0
30776,0
13911,0
7215,0
35974,0
2155,0
19086,0
23012,0
5080,0
26639,0
15503,0
28457,0
2267,0
34509,0
32860,0
25359,0
39548,0
37622,1
439,0
21490,0
13137,1
24937,0
33778,0
14836,0
19430,0
7136,0
34452,0
30603,0
31378,0
33662,0
37303,0
38427,1
26860,0
5264,0
37177,0
19609,0
14712,1
11534,0
5898,0
24035,1
7716,0
31921,0
38132,0
19262,0
41012,0
15315,0
33730,1
4453,0
39889,1
19932,1
19089,0
33157,0
26641,0
35647,0
21924,0
22665,0
37454,0
35977,0
11799,0
23634,0
15924,0
28563,0
33212,0
30788,1
18182,0
12590,0
13391,0
2904,0
29384,1
15072,0
23677,0
30843,1
31440,0
8024,0
11962,0
6706,0
29409,0
21836,1
21521,0
3935,0
6879,0
29786,0
18247,0
14786,0
37338,1
13113,0
34907,0
25522,0
2005,0
4272,0
8221,0
32760,0
6241,0
1356,0
5086,0
6555,0
37834,1
40127,1
30181,0
32641,0
37766,0
17351,0
122,0
31147,0
4532,0
31874,0
15568,0
10062,0
11467,0
6661,0
23730,0
1134,0
14264,0
5725,0
4537,0
38952,0
33597,0
28554,0
26602,0
20148,0
32110,0
40566,0
38490,1
27669,0
30809,0
14455,0
5762,0
13146,0
9532,0
35323,1
28192,1
18888,0
6631,0
2576,0
1946,0
38443,0
20181,0
5776,0
6757,0
16734,0
33464,0
27569,1
38378,0
34316,0
20757,0
5953,0
30137,0
41020,1
25688,0
27984,0
11819,0
12627,0
35095,0
5536,0
27995,0
10586,0
22734,0
4259,0
25914,0
35078,0
18535,0
28549,0
32728,1
36979,1
34000,0
32707,0
36117,0
5706,0
29025,0
40721,1
38285,0
3181,0
32716,0
32738,0
33208,0
39170,1
34194,0
26323,0
19350,0
30608,0
31902,0
810,0
10980,0
36090,0
33197,0
16135,0
5804,0
18861,0
23198,0
35310,0
15679,0
1808,0
17295,0
14389,0
27618,0
1679,0
8489,1
2986,0
18565,0
2513,0
12824,0
38767,1
34410,1
5109,0
606,0
35069,0
26370,0
32011,0
992,0
20674,0
14593,0
8132,0
10223,0
18243,0
35187,1
7148,0
38833,0
7374,0
36581,0
34027,0
17021,0
38195,0
18716,0
7884,0
5753,0
6089,0
19414,0
35273,0
12328,0
18759,0
12993,0
19535,0
38601,0
1052,0
1285,0
16861,0
27232,0
5593,0
27961,0
32894,0
7133,0
36642,0
3266,0
35790,0
33292,0
31997,1
15677,0
10452,0
16023,0
28266,0
35027,0
5484,0
40469,1
27992,0
16044,0
36576,0
1869,0
8488,0
37337,1
7504,0
38210,0
37470,1
30906,0
31607,0
6440,0
38861,0
2582,0
1074,0
5448,0
4882,0
22483,0
37432,0
27360,0
5244,0
9344,0
39877,0
30367,0
36659,1
6985,0
34384,0
20135,0
21351,0
20683,0
5415,1
39942,0
6644,0
34634,0
766,0
21886,0
8131,0
13404,0
29719,0
26092,0
20659,0
1896,0
2094,0
26921,0
34002,0
21098,0
24606,0
5420,0
38754,1
15899,0
924,0
12776,0
15468,0
22512,0
12591,0
20600,0
17154,0
13070,0
31454,0
19703,1
23989,0
28294,0
5693,0
23876,0
28300,0
12353,0
4644,0
4575,0
2394,0
10683,0
32392,0
22133,0
22654,0
6683,0
32729,0
20856,0
12735,0
22338,1
6384,0
20572,1
33638,0
1431,0
21644,0
19313,0
25459,0
25685,0
32724,0
29258,0
987,0
32525,0
40410,1
6874,0
20688,0
38307,0
2581,0
16688,0
35259,0
16241,0
8478,0
35691,0
3739,0
6092,0
1059,0
8104,0
7572,0
35334,0
29168,0
38413,0
20040,0
8236,0
14081,0
40128,1
12791,0
30489,0
16523,0
3696,0
36396,0
40190,0
34072,0
9618,0
27815,0
10653,0
11337,0
32131,0
20565,0
16957,0
29357,0
6349,0
3636,0
25926,0
14941,0
30273,1
37207,1
22231,0
8214,0
17298,0
37626,0
15075,0
26869,0
7844,0
29097,1
31433,0
2931,0
40059,0
10220,0
12524,0
1526,0
16656,1
11896,0
22586,0
15099,0
14089,0
41141,1
227,0
39708,1
41114,1
22348,0
1121,0
33128,0
32501,0
3367,0
31162,0
27420,0
26726,0
1656,0
15289,0
28474,0
22096,0
32862,1
37806,0
29836,0
35083,0
33916,1
29798,0
28896,0
10882,0
24603,0
31008,0
38482,0
3084,0
1068,0
23649,0
18207,0
30996,0
21972,0
4939,0
32170,0
36128,0
24202,0
11220,0
7647,0
8400,0
6765,0
25815,0
13395,0
823,0
23474,0
16180,0
22061,0
12998,0
22769,0
12275,0
9074,0
12369,0
13493,0
5625,0
29393,1
317,0
11821,0
36174,0
13241,0
13903,0
29096,0
2499,0
17382,1
20665,0
4694,1
32515,0
24138,0
35428,0
4200,0
17803,0
29260,0
13041,0
2297,0
23018,0
12566,0
39586,1
34520,0
14919,1
9787,0
12303,0
38023,0
22718,0
34080,0
39306,0
20576,0
36039,0
28826,0
2369,0
12088,0
14793,0
27099,1
4277,0
21803,0
38890,0
1703,0
25495,0
4107,0
3928,0
6643,0
19918,0
8337,0
4021,0
19742,0
33159,0
41017,1
19379,0
31220,0
40632,0
33489,0
38748,1
4662,0
13385,0
6603,0
9642,0
2468,0
1786,0
613,0
30814,0
39455,1
2897,0
22805,0
1100,0
10723,0
7356,0
40110,0
27381,0
18970,0
39270,0
11511,0
16085,0
26614,1
17279,0
12884,0
35502,0
3779,0
29822,0
18957,0
5314,0
24665,0
38274,1
2113,0
11683,0
25755,0
19041,0
22959,0
24761,0
4429,0
19209,1
11078,0
25887,0
17726,0
37681,1
5601,0
25099,0
18853,0
3742,0
12960,0
38967,1
11095,0
35593,0
671,0
7692,0
28587,1
26583,0
8837,0
3913,0
10601,0
8807,0
15542,0
23178,0
39062,0
31260,0
33590,0
14194,0
32569,0
14408,0
434,0
33653,0
20221,0
24654,0
11759,0
22531,0
6494,0
40898,1
31755,0
34297,0
22520,0
8151,0
15724,0
13522,0
39841,1
16797,0
20698,0
13814,0
26381,0
30834,0
22829,0
717,0
4187,0
3948,0
34865,0
30042,0
14204,0
9248,0
34050,1
15744,1
19103,0
7523,0
19427,0
13397,0
5299,0
8089,0
24561,0
8166,0
23306,0
29027,0
33356,0
31453,0
13134,1
20029,0
33150,0
22456,0
1789,0
7700,0
8497,0
25227,0
35160,1
17738,0
21578,0
11875,0
39085,0
39038,0
29386,0
13109,0
3557,0
39649,1
9671,0
17851,0
20215,0
12482,0
21686,0
815,0
31732,0
11854,0
14924,0
2044,0
8805,0
33146,0
38802,1
30619,1
961,0
3569,0
20814,0
12148,0
13630,0
711,0
23327,0
17696,0
36930,0
29199,0
39142,1
35096,0
16737,1
4131,0
5586,0
12374,0
3558,0
20195,0
13317,0
4608,0
23168,0
37850,1
6269,0
30884,0
18510,0
1418,0
4279,0
11565,0
22472,0
13030,0
39999,1
34526,0
10742,0
16556,0
1993,0
3062,0
3375,0
11282,0
8946,0
25452,0
27852,1
40237,0
16573,0
20692,0
19465,0
2339,0
3385,0
1831,0
27668,0
22582,0
33287,0
26799,0
23819,0
14800,0
37473,1
7426,0
9040,0
26935,0
25131,0
9711,0
36502,0
6249,0
35380,1
15361,0
27185,0
20637,0
198,0
30230,1
24517,0
32449,0
1351,0
17174,0
11484,0
8106,0
16624,0
19186,0
28685,0
38425,0
36225,1
4733,0
36153,0
4692,0
39002,0
39963,1
24821,0
929,0
31983,0
30959,0
23716,0
1646,0
30971,0
35761,0
33078,0
17847,0
8886,0
28368,0
31209,0
5960,0
2568,0
11475,0
8891,0
40180,0
22420,1
20305,0
38886,1
19002,0
38,0
10195,0
27959,0
13714,0
3653,0
32778,0
24924,0
41034,1
33592,0
38766,0
34462,0
25136,0
18781,0
1003,0
41107,0
16781,0
25684,0
23353,0
16002,0
37363,1
16055,0
15276,0
22888,0
38030,0
21256,0
4266,0
39466,1
25257,0
15976,0
7128,0
3805,0
19702,0
15360,0
8712,0
15225,0
24722,0
27039,0
11630,0
27144,0
37518,0
12580,0
27070,0
29838,0
4465,0
37759,0
9540,0
16886,0
34505,0
23264,0
33321,0
12861,0
32097,0
35271,0
39345,0
10821,0
913,0
9908,0
5891,0
510,0
1622,0
27687,0
32445,0
11255,1
24809,0
6911,0
28767,0
25073,0
31924,0
11524,0
31933,0
2227,0
18021,0
3123,0
40002,1
16977,0
29262,0
22302,0
4931,0
41167,0
12318,0
11769,0
4151,0
34213,1
29485,0
4950,0
26097,0
28909,0
40623,0
24956,0
15436,0
29314,0
38642,1
16677,0
10230,0
210,0
23010,0
30221,0
10426,0
32423,0
30557,0
10097,0
3511,0
3424,0
13372,0
14689,0
32666,0
34008,0
36091,0
36400,0
36008,1
8257,0
38422,1
6652,0
27807,1
15116,0
33329,0
32303,0
22632,0
4864,0
33440,0
19836,0
12897,0
28780,0
5907,0
17153,0
18354,0
3346,0
14315,0
33478,0
14984,0
32060,0
34197,0
14649,0
36681,0
3082,0
18301,0
2637,0
23584,0
40089,0
12507,0
15104,0
12661,0
34121,0
17291,1
28040,0
40906,0
31348,0
35245,0
30322,1
35944,1
21343,0
21161,0
15161,0
10358,0
31468,0
23942,0
25286,0
22450,0
12252,0
7444,1
37577,1
21889,0
33453,1
3306,0
13107,0
19588,0
38611,0
6118,0
16428,0
27860,0
15879,0
13583,0
31199,0
7462,0
38820,0
16928,0
27820,0
25743,0
12822,0
17339,0
6339,0
29623,0
35287,0
32618,0
35176,0
25063,0
40235,1
16904,0
10448,0
31749,0
32282,0
38506,0
31813,0
30402,0
10776,0
32923,0
14558,0
36516,0
30837,0
40599,0
5796,0
1939,0
37842,0
19586,0
25560,0
23572,0
8277,0
29828,1
13064,0
39951,0
19869,0
26701,0
15567,0
37733,0
615,0
36946,1
30612,0
27237,0
29274,0
3915,0
35244,0
33209,0
34984,0
14139,0
24101,1
2906,0
26891,0
7196,0
34015,0
25964,0
26745,0
37653,0
19782,0
462,0
24469,1
34845,0
19140,0
39161,0
15998,0
23319,0
33307,0
41152,0
3196,0
2856,0
37451,0
31192,0
17276,0
11162,0
5549,0
25779,0
28098,0
17776,0
32886,0
15913,0
37058,0
27134,0
32972,0
11607,0
3876,0
737,0
10704,1
24980,0
2870,0
34409,0
35757,0
17321,0
5173,0
83,1
25691,0
3207,0
17471,0
28354,1
13032,0
21033,0
22705,0
4637,0
38692,1
10978,0
18650,0
10771,0
10274,0
33494,0
29824,1
27701,0
24828,0
11966,0
31971,0
15904,0
38178,1
24736,0
6572,0
12783,0
19835,0
28132,1
2066,0
25301,1
26419,0
25878,0
4443,0
15877,0
39835,1
40192,1
2658,0
22938,0
1393,0
39171,1
36886,0
1732,0
36270,0
15525,0
35493,0
16759,0
35434,0
38189,0
145,0
4917,0
23275,0
24626,0
1721,0
40694,0
31520,0
30388,0
17299,0
20999,0
39541,1
31003,0
21518,0
24499,0
2034,0
17158,0
30923,0
9,0
26580,0
31177,0
12465,0
24869,0
32281,0
8472,0
27323,0
17613,0
19169,1
26448,0
40398,1
1792,0
905,0
3230,0
36691,0
1388,0
4788,0
22458,0
30117,0
5863,1
5488,0
13475,0
11594,0
35325,0
37419,1
1992,0
30209,1
7094,0
29036,0
11011,0
21415,0
221,0
29912,0
2191,0
1181,0
31809,0
38211,1
13148,0
37139,0
910,0
22372,0
33030,0
17475,0
35562,0
9572,1
8195,0
19749,0
13748,0
105,0
40342,1
24134,0
35699,0
15386,0
16021,0
20183,0
25760,0
5689,0
39828,1
38581,0
38100,0
26198,0
15427,0
12277,0
35300,0
34606,0
35627,0
31547,0
20500,1
30918,0
27649,0
40033,1
38561,1
25096,0
13638,0
14457,0
28886,0
34056,0
31395,0
16693,0
14517,0
38628,1
22700,0
5146,0
2681,0
23885,0
27544,0
30031,1
6115,0
19492,0
29323,0
23939,0
20372,0
35161,0
17582,0
25414,0
12528,0
32529,0
37555,1
12188,0
1191,0
4175,0
31436,1
28138,0
40227,1
20492,0
37947,0
29311,0
37098,0
33703,0
4813,0
18421,0
12757,0
27079,0
40154,1
31289,0
5608,0
8975,0
7755,0
5846,0
35128,0
17979,0
40687,0
31871,0
20949,0
6308,0
33687,0
27199,0
8581,0
11197,0
36727,0
9562,0
25708,0
29250,0
17001,0
26221,0
28176,0
19158,0
34301,1
24545,0
25695,0
311,0
25602,0
31516,0
12794,0
34876,0
18942,0
560,0
17076,0
6750,0
29574,0
7546,0
37099,0
30587,0
37978,0
31628,0
36802,0
36462,1
40612,1
37553,0
36026,0
29403,0
38105,1
27664,0
30157,1
29933,0
1850,0
38793,1
1470,0
8670,0
40555,0
6460,0
15732,0
32761,0
21307,1
9483,0
2620,0
17882,0
16786,0
13925,1
19312,0
35349,0
5200,0
28085,1
39920,0
13806,0
40369,0
37404,0
28468,0
17379,0
393,0
6125,0
4800,0
33185,0
26656,0
17686,0
21176,0
14040,0
351,0
32361,0
29567,0
6400,0
5124,0
12217,0
29145,0
9398,0
22942,0
4205,0
17864,0
17307,0
16845,0
18270,0
34286,0
9325,0
20726,0
1592,0
6754,0
8450,0
38558,1
26265,1
17370,0
8758,0
34923,0
17755,0
19199,1
26635,0
14697,0
15504,0
27595,0
35697,0
40572,0
27206,0
13996,0
7653,0
31444,0
34727,0
16264,0
638,0
18001,0
22703,0
15688,0
3553,0
597,0
26897,0
5729,0
40286,1
6419,0
37118,0
30936,1
12994,0
27367,0
38686,1
19916,0
21487,0
37423,0
32416,0
22924,0
24777,0
7160,0
36557,1
4693,0
40011,0
20334,0
8641,0
32857,0
26016,1
39279,1
16205,0
22626,0
41056,0
31839,0
21799,0
25913,0
16094,0
34057,0
34644,0
12523,0
23981,0
4347,0
12672,0
10950,0
7710,0
29597,0
23714,0
24085,1
19881,0
5377,0
10291,0
29373,0
36305,1
219,0
6772,0
14557,0
8431,0
9441,0
32165,0
40850,0
3260,0
16485,0
17519,0
259,0
11845,0
29129,0
37485,0
18369,0
17954,0
9410,0
15288,0
35239,0
4592,0
16887,0
10755,0
33182,0
34894,0
2196,0
33648,0
21238,0
30775,0
7608,0
31093,0
10110,0
40854,1
24798,0
19899,0
6722,0
19123,0
14067,1
15564,1
13219,0
29353,0
11612,0
13039,0
3963,0
32257,0
8443,0
20422,0
18707,0
19100,0
39581,1
4512,0
17785,0
29734,0
19385,0
15795,0
15115,0
35640,0
26741,0
17119,0
35229,0
8154,0
12538,0
15777,0
30696,0
6313,0
10941,0
37300,0
4690,0
39801,0
22778,0
18205,0
32960,0
11035,0
21092,0
2485,0
26510,0
21139,0
35847,0
1834,0
20592,0
3400,0
26725,0
31740,0
8469,0
17528,0
40902,0
19101,0
36914,0
40144,1
23065,0
27806,0
12095,0
26733,0
35402,0
15543,0
25134,0
1665,0
21226,1
17253,0
24909,0
1400,0
30732,1
28385,0
11369,0
27050,0
26471,0
24824,0
18789,0
28795,0
6318,0
31463,1
26876,0
37284,0
11222,0
9741,1
37644,0
8532,0
15764,0
37922,1
19347,0
40409,0
35395,1
34877,0
6373,0
6689,0
31479,0
4979,0
26848,0
18420,0
3347,0
29761,0
29577,0
2851,0
37144,0
6298,0
32558,0
32897,0
38535,0
29859,0
35819,1
37129,0
14877,0
22052,0
20954,0
4748,0
9691,0
18994,0
11503,0
34474,1
1282,0
14233,0
14401,0
23559,0
2242,0
25046,0
40163,1
33805,0
6191,0
34217,0
39700,0
30853,1
35836,0
2026,0
22010,0
35578,0
19125,0
28406,1
23120,0
9904,1
20385,0
14613,0
29837,0
31061,0
16256,0
14846,0
31287,0
18077,0
4461,0
5740,0
7179,0
32149,0
39616,1
31962,0
38002,1
26191,0
11075,0
15985,0
34214,0
631,0
22478,0
35845,0
30460,0
13778,0
611,0
39387,1
20443,0
14978,0
31069,0
35546,0
16905,0
10552,0
13579,0
13708,0
25090,0
29344,0
1945,0
37121,1
39185,1
12996,0
8171,0
24108,0
6024,0
519,0
13169,0
19859,0
11729,0
33784,0
20906,0
17069,0
15499,0
35121,0
11732,0
39363,0
31467,1
535,0
40299,1
8700,0
2885,0
22412,0
39956,0
36569,1
27453,0
36722,1
36076,0
32067,0
3878,0
2863,0
8237,0
20902,0
38521,1
19951,0
14035,0
34029,0
31029,0
10734,0
4887,0
9557,0
10343,0
16082,0
22182,0
20336,0
15967,0
16120,0
29499,0
15832,0
39004,1
19981,0
1957,0
22839,0
26607,0
10745,0
5033,0
35267,0
17487,0
10253,0
37916,1
11829,0
36390,1
37242,0
1672,0
18225,0
8665,0
22400,0
18107,0
39979,1
36406,0
9997,0
6796,0
39074,1
19640,0
1081,0
15750,0
4728,0
3910,0
22344,0
13460,1
30029,0
20466,0
20535,0
13601,0
1747,0
23761,0
38965,1
4215,0
16247,0
10444,0
21969,0
18698,0
30038,0
2933,0
6478,0
34044,0
35514,0
38546,1
4372,0
20789,0
17035,1
26519,0
40888,0
17400,0
6300,0
26632,0
38466,0
22593,0
21673,0
25466,0
34631,0
17398,0
5169,0
32180,0
40265,1
14069,1
5973,0
9259,0
4055,0
39852,1
31642,0
19873,0
94,0
39673,0
20933,0
17184,0
2426,0
28198,0
32736,0
29811,0
4898,0
5049,0
30895,0
28068,1
39288,1
35090,0
29631,0
35298,0
36511,0
24467,0
3563,0
37595,0
4192,0
29783,0
31527,0
30891,0
3349,0
19038,0
15907,0
14032,0
14959,0
31110,0
22156,0
31923,0
25242,0
13995,0
39443,1
548,0
31352,0
23658,0
5818,1
9113,0
21956,0
11417,1
33800,0
8440,0
29,0
25042,0
40595,1
11287,0
27502,0
36575,0
15801,0
32982,0
15214,0
7635,0
14899,0
17012,0
11919,0
21058,0
25849,0
4451,0
26601,0
27583,0
27994,1
18498,0
6462,0
34754,0
14640,0
30580,0
14003,0
2610,0
34707,0
27680,0
39183,1
10539,0
18651,0
13880,0
10550,0
22926,0
39358,0
37804,0
16228,0
16945,0
7178,0
22699,0
32058,0
33203,0
36235,1
4491,0
25214,0
9503,0
40564,1
15308,0
33471,0
2776,0
25434,0
24621,0
5087,0
12337,0
37008,1
21198,0
140,0
38113,1
27428,0
5235,0
30753,0
13512,0
29152,0
30293,0
22188,0
3780,0
5101,0
24185,0
33246,0
17405,0
32473,0
29569,0
1562,0
16858,0
28854,0
38179,1
14458,0
31834,0
14238,0
6290,0
30318,0
8485,0
40162,1
25361,0
26920,0
29946,0
36650,0
15442,0
23853,0
18169,0
3257,0
35289,0
4051,0
23765,0
18604,0
38414,1
7967,0
14723,0
29818,0
31265,0
15651,0
5680,0
3374,0
28026,0
21014,0
39694,1
37747,0
20571,0
35351,0
21315,0
14053,0
37857,0
27803,1
19242,0
7294,0
32751,0
22577,0
41148,1
35961,0
22798,0
23823,0
4022,0
12414,0
23906,0
18856,0
4253,0
10615,0
1511,0
30574,0
26967,0
38975,1
5284,0
13711,0
30820,0
35335,0
39294,0
34847,0
36935,0
36453,0
37642,0
38946,1
31919,0
8674,0
33371,0
178,0
1639,0
34177,0
16641,0
38773,1
35306,0
2056,0
27247,0
32588,0
35472,0
26461,0
18486,0
32452,0
7204,0
24282,0
655,0
19795,0
11946,0
36936,0
6571,0
4323,0
27325,0
416,0
11245,0
35003,0
4551,0
39691,1
18623,0
23854,0
1086,0
4858,0
23044,0
15531,0
40708,0
21609,0
15113,0
32793,0
23346,0
23131,0
10639,0
16974,0
25775,0
30019,1
3926,0
23053,0
39663,1
36675,1
8889,0
17327,0
15520,0
25623,0
24334,0
31406,0
15639,0
9092,0
18708,0
5877,0
36623,0
22314,0
12879,0
4547,0
27920,0
39275,1
40640,0
2292,0
8086,0
37843,0
17074,1
9859,0
32055,0
17435,0
1719,0
12638,0
11272,0
3938,0
21346,0
38739,0
4436,0
14096,0
9761,0
28884,0
37777,0
38893,1
34353,0
33553,0
9027,0
31146,0
34848,0
21539,0
7328,0
4915,0
34339,0
28582,1
10591,0
39220,1
19935,0
38591,1
19097,1
4954,0
14810,0
9318,0
14881,0
3908,0
7457,0
1560,0
30447,0
20110,0
16410,0
3560,0
21028,0
9078,0
7896,0
38304,0
24808,0
28305,1
22205,0
40094,1
32830,1
